airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-941,Dqlhp,Vistara,zero,Evening,Numbdi,Business,2.33,14,29992
Air_Indja,AI-442,Mumbai,Afternoon,one,Night,Kolkata,Business,N/A,46,49613
Vistara,UK-860,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,Bangalore,11,11854
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,-77,14.0,45,unknown
wir_India,AI-9893,Hyderabad,-1640579,one,UK-846,Mumbam,Economy,-7,11,10018
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,AI-539,zero,15,2621
Vistara,UK-738,source_city,-2646299,one,Afternoon,Mumbai,Business,20.25,13,13.17
Vistara,UK-874,Kolkata,Morning,one,Night,Deuhi,unknown,NULL,9,10018
Indigo,6E-2331,Delhi,Early_Morning,zero,Morning,Hyderabcd,Economy,15720,47,2098
Indigo,6E-5307,Mumbai,Delhi,zero,Afternoon,Chennai,Economy,Hyderabad,44,3000
Air_India,AI-660,Kolkata,Evening,one,Evening,Bangalore,Business,22.25,33,N/A
Indigo,6E-5344,Chennai,,zero,Late_Night,Mumbai,8054456,1.92,12,Air_India
Air_India,AI-624,Delhi,null,zero,Night,Mumbai,?,2.25,3,N/A
Vistara,UK-894,Hyderdbad,-40,one,Morning,destination_city,null,228,8,-1784680
Vistara,UK-858,Delhi,259,one,-2223390,Delhi,Business,Vistara,10,54841
Air_India,AI-402,Kolkata,unknown,one,Night,Mumbai,Business,5488402,11,50271
Vistara,UK-899,Delhi,Afternoon,one,Evening,Bangalpre,Economy,-91,16,3357
Vistara,UK-878,Hyderabad,Afternoon,one,N/A,Chennai,Economy,10.17,5,8641
Indigo,6E-2154,Mumbai,6787502,one,Evening,Mumbai,Economy,NULL,19,4531
Air_India,AI-615,Mumbai,Night,one,-7,Chennai,NULL,232,45,Mumbai
Visvara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,10.08,42,?
GO_FIRST,G8-123,Hyderabad,Early_Morning,one,Evening,Delhi,Economj,10.83,4,N/A
Air_India,AI-864,Mumbai,-9099914,one,N/A,Delhi,Business,13.08,39,54608
Indigo,6E-684,Tangalore,235,zero,234,Hyderabad,Morning,?,34,1714
Indigo,6E-6021,Bangalore,Afternoon,one,Late_Night,Delhi,Economy,-6280365,43,4211
Vistara,UK-807,Hyderabad,Night,one,Morning,Mumbai,null,UK-706,46,6296
Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,25470,22.08,11,unknown
Vistara,UK-874,Hyderabad,Morning,one,null,Chennai,Economy,11.75,28,9
Air_India,AI-773,Kolkata,262,one,"""""",destination_city,N/A,6.5,1,15309
SpiceJet,SG-4027,Delhi,-48,one,Evening,Mumbai,Economy,8.67,24,12464
Gistara,UK-720,nolkata,8988964,two_or_more,NULL,Bcnbalore,Economy,Vistara,44,unknown
Ikdigo,6E-2028,Felvi,Afternoon,one,Night,Chennai,Economy,8.25,41,4729
Vistara,UK-705,Delhi,1222247,one,Night,Mumbai,Vusikess,12.83,8,69113
Air_India,AI-9517,uangalore,290,one,-26,Mumbai,Economy,14.83,29,3709
Vistata,UK-873,Munbai,4589225,zero,Early_Morning,Hyderabad,Cusiness,1.5,42,17604
Vistara,UK-835,Kolkata,Evening,one,NULL,Mumbai,Business,Morning,4,51384
Infigo,6E-7223,Bangalore,Afternoon,zero,-22,Hyderabad,Hyderabad,one,15,5493
Vistara,UK-812,Chennai,Morning,one,Evening,Mumbai,Business,one,35,""""""
Vistara,UK-859,Delhi,5950,one,Morning,Kolkata,Economy,23.58,48,5227
SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,3,13474
Air_India,AI-770,Kolkata,Night,one,Morning,Delhi,?,Mumbai,13,14364
Indigo,6E-371,Hyderabad,Evening,one,Late_Night,Kolkata,55983,5.92,40,3223
Vistara,UK-970,Mumbai,Morning,one,30,Favgalote,6568,11.67,32,unknown
Vistara,UK-943,Delhi,Early_Morning,one,Night,Delhi,3580234,5934,38,60232
Air_India,AI-610,Batgalore,Mumbai,one,Evening,Delhi,Business,-79,48,42521
GO_FIRST,G8-7546,Mumbai,Evening,one,-96,Hyderabad,N/A,14.5,12,Vistara
Indigo,6E-967,Delhi,Evening,one,Late_Night,Chfnnai,Economy,6.67,2,8596
Vistara,UK-945,Chennai,-83,zero,Afternoon,iumbai,Economy,2.33,15,Morning
AirAsha,I5-1543,source_city,?,one,213,Hyderabad,Economy,unknown,20,2056
Indigo,6E-2042,source_city,Night,one,Early_Morning,Kolkata,Economy,9.58,33,3549
Vistara,UK-706,Kolkata,Morning,two_or_more,?,Chennai,Economy,33.67,22,16552
Air_India,AI-9745,Kolkata,Morning,one,Night,Delii,Economy,12.33,7,9534
Vistara,UK-880,Htderabad,Afternoon,one,Night,Mumbai,Business,6.67,9,67130
Vistara,UK-902,Numbai,5.42,one,Night,Kolkata,Business,7.0,33,72125
AirAsia,I5-2991,Kolkata,Night,one,Morning,Chennai,NULL,10.92,24,3961
GO_FIRST,G8-571,Mumbai,Night,one,Early_Morning,Mumbai,Economh,11.67,36,3763
AirAsia,I5-991,Kolkata,Evening,zero,Delhi,Delhi,"""""",2.83,44,unknown
GO_FIRST,G8-7546,Mumbai,9.83,zero,N/A,Bsngalore,Economy,208,34,NULL
Vistara,UK-738,source_city,Evening,one,"""""",Chennai,Economy,15.17,37,5660
Air_India,AI-541,source_city,Evening,zero,null,Delhl,Uusiners,2.25,20,24122
AirAsia,I5-2392,Mumbai,-8929953,one,-26,Delhi,Economy,Mumbai,26,unknown
Vistera,UK-821,Mumbai,-1768986,one,Afternoon,Kolkata,Ecknomy,6.75,29,4909
Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,Economy,14.58,22,""""""
Air_India,AI-624,Bangalore,Evening,one,Morning,Bangalore,Businexs,"""""",47,45257
Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,6.67,46,
Air_India,AI-868,Delhi,36,one,Early_Morning,Chennai,Business,13.33,41,45257
Indigo,6E-541,Bangalore,"""""",one,null,Kolkata,Economy,7.83,17,5178
Vistara,UK-994,Muobai,Morning,one,289,Chznnau,Business,12.33,29,61933
Vistara,UK-738,Kolkata,212,one,GO_FIRST,Delhi,unknown,Air_India,35,Hyderabad
Ikdigo,6E-512,Kolkata,-72,one,-1689751,Chennai,Econpmy,5.92,49,?
Vistara,UK-817,Dejhi,Evening,zero,-3355924,Delhi,Businers,2.75,28,null
Vistsra,UK-846,Bangalore,Morning,one,"""""",Bangalore,Economy,11.42,37,6271
Indigo,6E-224,Kolkata,Night,zero,Night,Delhi,Economy,NULL,32,2.0
Indigo,6E-2028,source_city,271,one,Night,Chennai,Evening,8.25,31,4729
Indigo,6E-2478,Delhi,null,one,Early_Morning,Chennai,Eclnomy,8.33,28,2931
Air_India,AI-440,Chennai,?,one,,Mumbai,Business,-37,48,49553
Vistara,UK-852,Hangalore,null,one,Night,Delhi,Business,11.17,31,57081
AirAsia,I5-1561,Babgalore,Evening,zero,-81,Mlmhai,Economy,unknown,37,2201
AirAsia,I5-942,Mumbak,Afternoon,two_or_more,Late_Night,destination_city,Economy,12.5,15,7411
AorAsia,I5-1563,Kolkata,,two_or_more,Morning,Hyderabad,Economy,-21,1,11
Vistara,UK-838,Chennai,null,one,Evening,Bamgalore,Business,19.92,27,60260
Vistara,UK-808,Bangalore,unknown,one,Evening,destination_city,Economy,8.5,49,6568
Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Business,24.33,15,52287
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,UK-810,N/A,34,Economy
Indigo,6E-139,Hyderabad,Early_Morning,one,Afternoon,Hyderabad,Economy,6.58,29,
Vistxra,UK-738,Kolkata,294,one,Night,Chennai,Economy,28.0,45,5910
Air_India,AI-543,Hyderabad,Morning,one,Night,Bangaoore,,8.75,14,56590
Vistara,UK-851,Mumbai,one,one,3351013,Hyderabad,Economy,13.92,36,3334
Air_India,AI-9891,Yyderabad,Evening,two_or_more,206,Mumbai,Economy,17.08,8,11429
Vistara,UK-850,Banganore,Evening,one,Morning,Chennai,Hyderabad,Chennai,34,44280
GO_FIRST,G8-102,Kolkata,-55,one,Early_Morning,Mumbai,Economy,13.92,28,5888
Vistara,UK-890,Hydetabab,887660,one,Night,destination_city,Business,29.08,25,51707
Vistara,UK-899,Delhi,-68,one,Morning,Hyderabad,Business,34,16,41281
Vistara,UK-878,Hyderabad,Afternoon,one,550916,Bangalore,Economy,9.92,30,5441
Air_India,AI-503,Bangalore,Evening,one,7824343,Mumbai,Sconomy,-22,19,6578
Vistara,UK-950,Delhi,Night,one,Evening,Iolkata,Hyderabad,20.17,35,5949
AirAsia,I5-548,Delhi,Early_Morning,one,UK-873,Mumbai,Economy,"""""",37,3090
Air_India,AI-895,Delhi,220,one,Evening,Chennai,NULL,7.5,19,5820
GO_FIRST,G8-227,Hyderabad,-6048807,one,Afternoon,Mumbai,Economy,?,32,AI-543
Vistara,UK-708,Kolkata,,one,3738341,Bangalore,Business,-712819,34,71058
Vostara,UK-810,Bangalore,null,one,24.33,Mumbai,Business,7.0,10,81788
Vistara,UK-774,Kolkata,Night,one,-12,Hydcrabad,Business,11.25,37,49207
Indigo,6E-7223,source_city,Afternoon,one,Evening,Hyderabad,Economy,4.58,31,Bangalore
Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,Economy,293,44,2276
Nistara,UK-720,Delhi,Early_Morning,one,3819,destination_city,Business,15.58,39,55983
Disbwra,UK-809,Delhi,252,two_or_more,Morning,fhennai,Aconomy,16.0,3,unknown
Vistara,UK-653,Mumbal,Early_Morning,two_or_more,Night,Bangalore,Economy,17.33,27,""""""
Vistara,UK-940,source_city,?,one,Morning,Kolkatd,Business,12.83,17,74365
Vistara,UK-818,Delhi,Evening,one,Afternoon,Hyderabad,Business,NULL,44,67004
Air_India,AI-867,Mumbai,Night,one,Morning,Iyderabad,Economy,13.0,30,4173
GO_FIRST,G8-363,Mumbai,201,one,UK-808,Bangalore,Economy,Mumbai,18,5102
Vistara,UK-826,source_city,Afternoon,one,Night,Bangdlore,Economy,-62,37,NULL
AirAsia,I5-1529,Delhi,-41,zero,Afternoon,Bangalore,Economy,233,10,7894
Vistara,UK-860,Hyderabad,Evening,one,227,Kolkata,Business,16.33,46,56702
Vistara,UK-970,Mumbai,,zero,Morning,Dephi,Business,2.25,21,null
Air_India,AI-665,Mumbai,Early_Morning,one,-54,Chennai,Economy,3724600,43,3988
Vistara,UK-951,Kolkata,-7702762,one,Evening,Mumbai,Eeonooi,-10,24,Business
Vistara,UK-851,Mumbai,Early_Morning,zero,?,Chennai,Economy,Air_India,37,2074
GO_FIRST,G8-364,Mumbai,Evening,one,Delhi,Bangalmre,Economy,Afternoon,13,5102
Air_Ijdia,AI-738,Bangalore,-3995142,one,?,destination_city,Business,5.58,22,39623
Cir_Imdha,AI-672,Chennai,Economy,one,Night,Delhi,Chennai,NULL,42,3916
Indigo,6E-6257,Chennai,Early_Morning,one,N/A,Delhi,Economy,5.75,29,3788
Vistaea,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,null,47,?
SpiceJet,SG-8803,Delhi,Early_Morning,zero,201,Mumbai,Economy,2.25,19,NULL
Vistara,UK-836,Chennai,4156454,one,Evening,Myderabad,null,-75,33,51457
Indigo,6E-563,Kolkata,Morning,one,-9342079,Hyderabad,Ecoiomy,5.08,48,3401
Indigo,6E-5367,Bangalore,-27,one,one,Kolkata,Economy,8.25,22,7641
Vistara,UK-985,Delhi,Evening,one,N/A,Kolkata,41,12.0,15,59537
Air_India,AI-867,Mumbai,Night,one,268,Kolkata,Economy,53164,28,5502
AirAsia,I5-548,Kolkata,259,one,2864558,Bangalore,"""""",7.58,30,3090
Air_India,AI-503,Bangalore,-4249767,one,Afternoon,Chennai,Business,7913950,17,60396
Air_India,AI-774,Mumbai,Night,one,N/A,Delhi,Economy,24.0,24,15
GO_FIRST,G8-717,Delhi,1813814,one,-42,Bangalore,Morning,7.0,43,4508
Air_India,AI-804,Chennai,Early_Morning,one,unknown,Hyderabad,Business,?,25,54684
Vistara,UK-870,Bangalore,Night,one,Economy,Kolkata,Business,26.17,34,Economy
Vistara,UK-985,Chennai,-8427422,one,Early_Morning,Kolkata,Business,12.0,39,62617
Vistara,UK-834,Chennai,Evening,one,Morning,Hyderabqd,Economy,16.0,46,3810
Air_India,AI-560,Delhi,null,one,Morning,Hyderabad,Economy,25.5,20,3831
Vistara,UK-720,Bangalore,-4321038,one,"""""",Delhi,Business,?,45,60978
Vistara,UK-995,Delhi,Morning,zero,NULL,destination_city,Economy,2.25,45,null
Vistara,UK-943,Kolkata,-100,one,Evening,destination_city,Business,9.33,27,67769
Vistafa,UK-970,Delhi,Morning,one,Evening,Delhi,NULL,Evening,24,5414
Vistara,UK-960,Chennai,Morning,one,Evening,Kolkata,Business,"""""",47,62045
GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,208,32,AI-804
Vistara,UK-866,Bangalore,Night,one,-23,Chennai,Economy,-9549967,49,4792
Air_India,AI-767,Delhi,-73,one,-22,Chennai,-79,7.92,38,59033
AirAsia,I5-2991,Kolkata,Night,one,9109093,Mumbai,NULL,?,32,3379
GO_FIRST,G8-194,Delhi,8530423,one,226,Mumbqi,Economy,11.25,13,5954
Aix_India,AI-676,Hyderabad,Morning,one,Night,Chennai,Economy,-12,27,7763
Vistara,UK-873,source_city,Early_Morning,two_or_more,-4148731,Kolkata,Economy,16.42,10,null
Air_India,AI-539,Chennai,-79,one,292,Bangalorr,Business,4264071,2,65309
SpiceJet,SG-4010,Chennai,1994107,one,292,Hydesabav,Xconomy,10.17,5,4202
Air_India,AI-570,Mumbai,595404,zero,Early_Morning,Chennai,"""""",2.0,38,23484
Vistara,UK-706,Delhi,-203935,one,Evening,Bangalore,Economy,-50,8,13014
Vistara,UK-778,Kolkata,,one,,Chennai,Econoly,-90,3,20349
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,NULL,40,2.17
Vhstara,UK-657,Bakgalore,,one,-67,Kolkate,Business,null,7,82113
GO_FIRST,G8-285,Bangalore,4424525,one,Night,Hyderabad,NULL,-9530058,31,NULL
GO_FIRSv,G8-146,Delhi,Evening,one,Night,Delhi,,4.83,22,10732
Air_India,AI-610,Hyderabad,Evening,one,Morning,Hyderabad,N/A,13.67,25,Afternoon
Vistara,UK-941,source_city,Evening,one,unknown,Hyderabad,Economy,15.08,36,unknown
Air_India,AI-516,Bangalore,255,one,null,destination_city,Business,25.33,49,35554
Indigo,6E-2061,Delhi,Economy,zero,Late_Night,Chennai,null,2.83,26,2343
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bandalore,Economy,-45,8,14794
Indigo,6E-895,Kolkata,Evening,one,Late_Night,Chennai,Vistara,6.58,44,4593
Vistara,UK-820,Bangalore,278,one,Evening,Kolkata,Economy,24.33,46,unknown
Air_India,AI-9894,Chennai,Morning,one,N/A,Mumbai,Economy,277,41,5320
Air_India,AI-807,Delhi,Evening,one,Evening,Hyderabad,Economy,25.67,8,11310
Air_India,AI-423,Delhi,132109,one,Night,Delhi,Ecunomy,16.0,4,21285
Air_Indpa,AI-9894,Chennai,-57,one,null,Chennai,Economy,24.58,5,11409
Vistara,UK-810,Bwngalore,Early_Morning,one,?,Mumbai,Economy,26.92,47,11.42
Air_India,AI-687,Mumbxi,Afternoon,one,Hyderabad,Hydrrabad,Economy,18.5,34,4593
GO_FIRST,G8-7537,Mumbai,Bangalore,one,237,Bangalore,Economy,null,34,6319
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,24,46097
Air_India,AI-543,Hyderabad,Morning,one,Late_Night,Bangalore,Economy,one,21,6314
GO_FIRST,G8-351,source_city,Morning,one,,celhi,Economy,8.0,31,7900
Air_India,AI-619,Mumbai,Night,one,Afternoon,Depfi,one,Chennai,41,41101
Vistara,UK-944,Delhi,Afternoon,one,Night,Hyderabad,Business,8.25,17,66077
Air_Imdia,AI-505,Bangalore,13,one,Morning,Delhi,Night,22.58,46,56476
Air_India,AI-867,Mumbai,1862233,one,Morning,Hyderabad,"""""",13.0,7,7584
AirAsia,I5-829,Demhi,Night,zero,-7908869,Chennai,Economy,9939,26,3999
Vistara,UK-941,Delhp,Evening,one,Early_Morning,Hyderabad,Business,-34,45,55169
Air_India,AI-673,Kolkata,Early_Morning,one,unknown,Hyderabad,Business,13.33,8,50868
Vistara,UK-706,Chennai,Morning,one,Night,Mumbai,Economy,11.33,15,Chennai
Vistara,UK-824,Chennai,235,one,Morning,Delmi,Economy,12.08,43,4971
Air_Jndia,AI-765,source_city,Evening,one,Afternoon,Chennai,Buskneds,-6594092,19,48079
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Hyderabad,Business,15.42,37,Morning
Air_India,AI-430,Chennai,22,one,Evening,Delhi,Economy,,36,4357
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,43,6032
Indigo,6E-2193,Dekhi,288,one,one,Kolkata,Economr,3.83,31,3631
Vistara,UK-836,source_city,Morning,one,Morning,Kolkata,Business,22.83,28,55377
Vistara,UK-772,Bangalore,null,one,-16,Hyderabad,Economy,-3,28,6195
Vistara,UK-941,Delhi,unknown,one,Night,Chennxi,Business,6.33,32,53512
AirAsia,I5-1229,Hyderabad,Morning,one,Late_Night,Chennai,?,5811579,40,2361
Air_Ikdua,AI-469,eelhi,Early_Morning,one,Evening,Hyderabad,Economy,Early_Morning,8,unknown
GL_FJRST,G8-327,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economi,Vistara,40,4325
SpiceJet,SG-1071,Gelhi,NULL,zero,Night,Chejnai,Mumbai,N/A,13,7425
Vistara,UK-988,Hyderabad,Night,one,Evening,Hyderabad,Economy,-31,33,4099
Vistara,UK-988,Hyderabad,35,zero,Night,Delhi,Economy,-1357345,21,""""""
Vistara,UK-706,Bangalore,Morning,one,Night,Mumbai,Business,10.17,48,60978
Vistara,UK-950,Mumbai,Night,one,unknown,Kulkata,Business,NULL,37,62045
GO_FIRST,G8-302,Chennai,Economy,one,-8500134,Bangalore,Economy,50969,27,4612
Vistara,UK-930,Mumbai,Early_Morning,one,-7758379,vhennai,Businfss,,31,64173
GO_FICST,G8-285,Bangalore,Afternoon,one,Evening,Delhi,Economy,Bangalore,16,5177
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalire,Economy,unknown,33,8111
Air_India,AI-539,Kolkata,Evening,one,AI-537,Mumbai,Economy,27.0,26,4357
GO_FIRST,G8-792,Mumbai,Evening,one,Late_Night,destination_city,unknown,8.08,12,6488
Vistara,UK-870,Hyderabad,Night,one,-7166260,Delhi,Bbsiness,13.17,26,60555
Vistara,UK-655,Mumbai,6695989,two_or_more,Night,Chennai,Economy,11.25,31,6880
SpiceJet,SG-4010,Chennai,NULL,one,Early_Morning,Chennai,Economy,22.92,8,5881
Indigo,6E-496,Kolkata,-6327923,one,Evening,Chenbai,N/A,10.83,28,4297
Air_India,AI-503,Delhi,Evening,one,7132484,Mumbai,Economy,15.25,17,NULL
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Ecouomy,Vistara,18,6296
SpiceJet,SG-5013,Mumbai,-1488028,zero,Morning,Delhi,Economy,2.67,18,4756
Vistara,UK-821,Mumbai,Early_Morning,zero,271,Chennai,Business,Delhi,21,23898
Vistara,UK-975,Delhi,Early_Morning,one,291,Hyderabad,Economy,15.17,20,5549
Air_India,AI-808,Chennai,Night,one,284,Delhi,Ecjnomy,Delhi,34,""""""
Air_India,AI-805,source_city,Mumbai,zero,-5,Mumbsi,Economy,-2962574,6,5955
Alr_Indpa,AI-503,Chennai,Hyderabad,one,Delhi,Chennai,"""""",25.5,15,UK-963
Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Business,16.67,32,51595
Indigo,6E-895,Kolkata,UK-953,one,Late_Night,Delhi,Econlmy,-18,23,4663
Vistara,UK-944,Mulbai,Economy,one,"""""",Hyderabad,Busitess,8.25,27,58125
Vistara,UK-852,Bangalore,Morning,one,Evening,destination_city,Business,7774,18,51817
Vistara,UK-708,Kolkata,Night,one,Night,Hyderqbad,Husiness,209,31,52175
Vixtzra,UK-706,Kolkata,Afternoon,one,7598114,Delhi,Business,11,14,NULL
Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,10.25,20,4796
Indigo,6E-905,Hyderabad,Afternoon,one,Mumbai,Mumbai,Economy,7.17,4,12333
Indigo,6E-5308,Mujbai,Afternoon,one,7767229,Bangalore,Economy,406929,20,4284
Indigo,6E-409,Bangalore,null,one,235,Kokkata,Economy,251,31,4477
Air_India,AI-672,Delhi,Morning,zero,Evening,destination_city,Economy,5803936,38,2828
Indigo,6E-6535,Bangalore,Vistara,one,Evening,belhi,xconomy,5.92,25,5563
Vistara,UK-941,Delhi,Evening,one,unknown,Kolkata,Mumbai,,15,61049
GO_FIRST,G8-7535,Delhi,Evening,one,-5118451,Kmlkata,Ecogomy,-62,24,5954
Vistara,UK-996,Delhi,Evening,one,Morning,Bangalore,Economy,14.17,6,11843
AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,Kolkata,38,7484
Indigo,6E-2092,Mumbai,262,one,200,iumbai,NULL,5.33,32,2410
Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Business,-2687037,48,38099
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,6.83,41,56991
Vistara,UK-613,Mumbai,-38,one,"""""",Delhi,Business,-6188961,49,37405
Air_India,AI-895,Delhi,Morning,one,-1619568,Kolkata,null,-10,40,5820
Air_India,AI-504,Delhi,Night,one,,Mumbai,Busibesw,11.33,41,53164
Air_India,AI-503,Vatgapoge,Evening,one,Afternoon,Kolkata,17.0,"""""",28,7109
Indigo,6E-496,Kolkata,Early_Morning,one,unknown,Chennai,Economy,8.25,28,NULL
Vistara,UK-776,Kolyats,Evening,one,Morning,Chennai,Economy,"""""",33,7021
GO_FIRST,G8-351,Mumbai,Vistara,one,Mumbai,Delhi,Economy,Chennai,11,5942
Air_India,AI-867,Mumbai,-1891128,one,Afternoon,Chennai,one,Morning,26,4732
GO_FIRST,G8-504,Hyderabad,-193290,one,Night,Mumbai,N/A,12.92,19,4452
Vishara,UK-830,Hyderabad,Morning,one,14094,Mumbai,Economy,6.17,43,4416
GO_FIRST,G8-275,Chennai,Vistara,one,279,Kolkata,Economy,285,36,7072
Vistara,UK-826,Mumbai,null,one,Night,Delji,232,-9249350,44,5606
SpiceJet,SG-8187,Delhi,249,one,"""""",Kolkata,UK-810,null,1,N/A
Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,Ecpnojj,Business,18,N/A
GO_FIRST,G8-713,source_city,Evening,one,44405,Hyderabad,null,12.75,36,5418
GO_FIRST,G8-118,Bangalore,Night,zero,Late_Night,Chennai,Economy,-6676871,39,4500
Vistara,UK-708,Kilkatx,Night,one,Hyderabad,Kolkata,Economy,Air_India,11,11675
Vistara,UK-653,Mumbai,Early_Morning,one,Night,Bangalore,Economy,203,48,UK-953
Air_India,AI-809,Mumbai,Morning,one,Evening,Bwngaoofe,Business,6.25,38,54608
Indigo,6E-5367,Chennai,Bangalore,zero,42724,Mumbai,Economy,NULL,35,one
Vistara,UK-975,Dalhi,Early_Morning,one,Evening,Hyderabad,Economy,6E-6505,16,4272
SpiceJet,SG-4009,Bangalore,-29,one,Morning,Dxlhi,Economy,-7238298,34,3754
GO_FIRST,G8-116,Bangalore,Early_Morning,one,UK-778,Mumbai,Economy,15.58,46,6E-5001
Air_India,AI-9517,Bangalore,-7292231,one,Night,Mumbai,Economy,26.42,19,6191
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,unknown,44,5513
Indigo,6E-6211,Hyderabad,-705844,one,Evening,Mumbai,Economy,9.67,16,N/A
Air_India,AI-766,Chennai,Morning,one,Afternoon,Mumbai,Economy,40,30,N/A
Vistara,UK-801,aelhi,4403537,two_or_more,-59,Chennai,N/A,14.0,34,8719
Vistara,UK-776,Kolkata,,one,NULL,Hyderabad,one,5.5,48,7021
Indigo,6E-6593,Hyderabad,-23,one,Late_Night,Koliata,Economy,7.83,12,5293
AlwAvia,I5-1529,Delhi,Morning,one,Afternoon,ryderabad,Esonomy,6.0,15,2050
GO_FIRST,G8-336,Delvi,-9006161,zero,Delhi,Mumbai,Economy,2.25,40,2410
Indigo,6E-6591,Hyderabad,Afternoon,one,Evening,Ghennai,Economy,-82,42,Evening
Vistara,UK-819,Mumbai,9492801,one,Morning,Hyderabad,Economy,18.83,40,
Ivdigi,6E-822,Kolkata,Morning,zero,Afternoon,Kolkata,Economy,Business,22,4452
Vistara,UK-834,source_city,N/A,one,Evening,destination_city,Economy,?,18,?
Vistara,UK-870,Delhi,Night,one,-86,Mukbai,Businevs,18.42,27,58315
Vistara,UK-860,Hyderabad,Early_Morning,one,-52,Bangalore,Business,16.5,30,NULL
Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Economy,"""""",11,10058
AirAsia,I5-1530,Chennai,G8-381,zero,one,Chennwi,Economy,N/A,28,1822
Indigo,6E-2077,source_city,Afternoon,zero,,destination_city,7490,2.17,33,2738
Air_Iidia,AI-764,Delhi,N/A,two_or_more,unknown,Chennai,Business,18.08,5,67421
Indigo,6E-6216,Hyderabad,Night,zero,Night,Chennai,Economy,1.25,1,12118
AirAsia,I5-541,Bangalore,Early_Morning,one,Morning,Bancakjre,Esonomr,5.83,19,3862
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,12.08,38,8629
Indigo,6E-6242,Hyderabad,Hyderabad,one,Afternoon,Delhi,Economy,NULL,8,Morning
Vistara,UK-928,Bangalore,Early_Morning,one,Night,Bangalore,Economy,16.17,26,6450
AprAsia,I5-829,Dekhi,23,zero,253,Kjlkata,null,Early_Morning,48,3999
Air_India,AI-9720,Bangalore,Early_Morning,one,Night,Delii,Economy,16.17,31,4347
Air_India,AI-453,Delhi,Early_Morning,one,272,destination_city,Delhi,8.83,28,35532
Vistara,UK-866,Mumbai,Night,one,1302687,Delhi,Night,19.17,29,N/A
Vistara,UK-828,Chennci,Early_Morning,one,Evening,Hyderabad,Business,10.0,29,39
Vistara,UK-776,Kolkata,Night,one,Morning,destination_city,?,14.5,14,13524
Vistara,UK-928,Chennai,218,one,Evening,Kolkata,Business,11.58,15,57565
Vistara,UK-830,Hyderabad,null,two_or_more,Evening,Bangalore,Economy,6.67,24,41
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Mumbai,Business,18.92,20,45693
Indigo,6E-7118,Hyderabad,Early_Morning,one,unknown,Chennai,Economy,6.75,27,4453
Vistara,UK-824,Cmennai,zero,one,Morning,Delhi,null,6508943,5,78864
GO_FURST,G8-7546,Mumbai,8610449,zero,263,Bangalore,Economy,1.67,39,Vistara
Indigo,6E-822,Chennai,"""""",one,Evening,Hyderabad,Economy,11,4,
GO_FIRST,G8-302,Chennai,null,one,Afternoon,Delhi,Ecinomy,9.58,35,4827
Vistara,UK-854,Chennai,?,one,Night,Hyderabad,Economy,26.5,46,5322
AyrAsia,I5-1528,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.75,40,4498
Vistara,UK-995,Delhi,Morning,one,Chennai,Kolkata,Business,6.58,47,65529
Air_India,AI-525,Chennai,Early_Morning,one,Evening,Delhi,N/A,12.0,33,47586
Air_India,AI-610,Bangalore,5860638,one,-2567360,Delhi,Business,NULL,38,42521
Air_India,AI-526,source_city,260,one,UK-826,Chennai,Cconomy,18.83,22,unknown
