airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Air_India,AI-768,Kolkata,Afternoon,one,Late_Night,Bangalore,Economy,8.67,39,7474
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Hyderabad,Business,20.42,21,52063
AirAsia,I5-775,Delhi,Afternoon,two_or_more,Night,Bangalore,Economy,11.0,46,3090
Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,Economy,15.25,7,13303
Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,1,12938
Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Business,18.92,32,32646
Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,14.0,26,4724
Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Business,2.33,14,29992
Air_India,AI-442,Mumbai,Afternoon,one,Night,Chennai,Business,8.17,46,49613
Vistara,UK-860,Hyderabad,Early_Morning,one,Afternoon,Mumbai,Economy,8.17,11,11854
Vistara,UK-858,Bangalore,Early_Morning,one,Night,Delhi,Business,14.0,45,57081
Air_India,AI-9893,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,25.58,11,10018
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,15,2621
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Business,20.25,13,62591
Vistara,UK-874,Hyderabad,Morning,one,Night,Delhi,Economy,14.5,9,10018
Indigo,6E-2331,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.33,47,2098
Indigo,6E-5307,Mumbai,Morning,zero,Afternoon,Chennai,Economy,2.0,44,3000
Air_India,AI-660,Mumbai,Evening,one,Evening,Bangalore,Business,22.25,33,54608
Indigo,6E-5344,Bangalore,Night,zero,Late_Night,Mumbai,Economy,1.92,12,5178
Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Business,2.25,3,25612
Vistara,UK-894,Hyderabad,Evening,one,Morning,Delhi,Economy,16.17,8,11488
Vistara,UK-858,Bangalore,Early_Morning,one,Evening,Delhi,Business,11.42,10,54841
Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,11.75,11,50271
Vistara,UK-899,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,16,3357
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,Economy,10.17,5,8641
Indigo,6E-2154,Delhi,Morning,one,Evening,Mumbai,Economy,8.33,19,4531
Air_India,AI-615,Mumbai,Early_Morning,one,Early_Morning,Chennai,Economy,26.25,45,3318
Vistara,UK-830,Hyderabad,Morning,two_or_more,Night,Bangalore,Economy,10.08,42,6461
GO_FIRST,G8-123,Hyderabad,Early_Morning,one,Evening,Delhi,Economy,10.83,4,6132
Air_India,AI-864,Mumbai,Early_Morning,one,Night,Bangalore,Business,13.08,39,54608
Indigo,6E-684,Bangalore,Night,zero,Night,Hyderabad,Economy,1.25,34,1714
Indigo,6E-6021,Kolkata,Afternoon,one,Late_Night,Bangalore,Economy,11.17,43,4211
Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,13.58,46,6296
Vistara,UK-822,Chennai,Morning,one,Early_Morning,Bangalore,Economy,22.08,11,9105
Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Economy,11.75,28,7900
Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,Economy,6.5,1,15309
SpiceJet,SG-4027,Kolkata,Morning,one,Evening,Mumbai,Economy,8.67,24,12464
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,13.25,44,8111
Indigo,6E-2028,Delhi,Afternoon,one,Night,Chennai,Economy,8.25,41,4729
Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Business,12.83,8,69113
Air_India,AI-9517,Bangalore,Evening,one,Morning,Mumbai,Economy,14.83,29,3709
Vistara,UK-873,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Business,1.5,42,17604
Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Business,15.75,4,51384
Indigo,6E-7223,Bangalore,Afternoon,zero,Evening,Hyderabad,Economy,1.67,15,5493
Vistara,UK-812,Bangalore,Morning,one,Evening,Chennai,Business,6.58,35,60396
Vistara,UK-859,Delhi,Morning,one,Morning,Mumbai,Economy,23.58,48,5227
SpiceJet,SG-3027,Bangalore,Early_Morning,one,Afternoon,Mumbai,Economy,9.0,3,13474
Air_India,AI-770,Kolkata,Night,one,Morning,Bangalore,Economy,12.42,13,14364
Indigo,6E-371,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,5.92,40,3223
Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Business,11.67,32,69168
Vistara,UK-943,Delhi,Early_Morning,one,Night,Chennai,Business,15.58,38,60232
Air_India,AI-610,Bangalore,Evening,one,Evening,Delhi,Business,24.0,48,42521
GO_FIRST,G8-7546,Mumbai,Evening,one,Morning,Hyderabad,Economy,14.5,12,4262
Indigo,6E-967,Delhi,Evening,one,Late_Night,Chennai,Economy,6.67,2,8596
Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,15,2700
AirAsia,I5-1543,Hyderabad,Afternoon,one,Late_Night,Kolkata,Economy,11.25,20,2056
Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,33,3549
Vistara,UK-706,Kolkata,Morning,two_or_more,Evening,Chennai,Economy,33.67,22,16552
Air_India,AI-9745,Kolkata,Morning,one,Night,Delhi,Economy,12.33,7,9534
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Mumbai,Business,6.67,9,67130
Vistara,UK-902,Mumbai,Afternoon,one,Night,Kolkata,Business,7.0,33,72125
AirAsia,I5-2991,Kolkata,Night,one,Morning,Chennai,Economy,10.92,24,3961
GO_FIRST,G8-571,Hyderabad,Night,one,Early_Morning,Mumbai,Economy,11.67,36,3763
AirAsia,I5-991,Kolkata,Evening,zero,Evening,Bangalore,Economy,2.83,44,3862
GO_FIRST,G8-7546,Mumbai,Evening,zero,Evening,Bangalore,Economy,1.67,34,2124
Vistara,UK-738,Kolkata,Evening,one,Morning,Chennai,Economy,15.17,37,5660
Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,Business,2.25,20,24122
AirAsia,I5-2392,Bangalore,Morning,one,Evening,Delhi,Economy,7.58,26,2723
Vistara,UK-821,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,29,4909
Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,Economy,14.58,22,5322
Air_India,AI-624,Delhi,Evening,one,Morning,Chennai,Business,15.92,47,45257
Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Mumbai,Business,6.67,46,49553
Air_India,AI-868,Delhi,Evening,one,Early_Morning,Chennai,Business,13.33,41,45257
Indigo,6E-541,Bangalore,Morning,one,Evening,Kolkata,Economy,7.83,17,5178
Vistara,UK-994,Mumbai,Morning,one,Night,Chennai,Business,12.33,29,61933
Vistara,UK-738,Kolkata,Evening,one,Night,Hyderabad,Business,28.17,35,52175
Indigo,6E-512,Kolkata,Afternoon,one,Evening,Chennai,Economy,5.92,49,4170
Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Business,2.75,28,32859
Vistara,UK-846,Bangalore,Morning,one,Evening,Kolkata,Economy,11.42,37,6271
Indigo,6E-224,Kolkata,Night,zero,Night,Delhi,Economy,2.5,32,3999
Indigo,6E-2028,Delhi,Afternoon,one,Night,Chennai,Economy,8.25,31,4729
Indigo,6E-2478,Delhi,Night,one,Early_Morning,Chennai,Economy,8.33,28,2931
Air_India,AI-440,Chennai,Early_Morning,one,Evening,Mumbai,Business,12.08,48,49553
Vistara,UK-852,Bangalore,Morning,one,Night,Delhi,Business,11.17,31,57081
AirAsia,I5-1561,Bangalore,Evening,zero,Night,Mumbai,Economy,1.75,37,2201
AirAsia,I5-942,Mumbai,Afternoon,two_or_more,Late_Night,Kolkata,Economy,12.5,15,7411
AirAsia,I5-1563,Kolkata,Evening,two_or_more,Morning,Mumbai,Economy,15.58,1,5070
Vistara,UK-838,Chennai,Night,one,Evening,Bangalore,Business,19.92,27,60260
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,8.5,49,6568
Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Business,24.33,15,52287
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,7.0,34,6461
Indigo,6E-139,Kolkata,Early_Morning,one,Afternoon,Hyderabad,Economy,6.58,29,6489
Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Economy,28.0,45,5910
Air_India,AI-543,Hyderabad,Morning,one,Night,Bangalore,Business,8.75,14,56590
Vistara,UK-851,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.92,36,3334
Air_India,AI-9891,Hyderabad,Evening,two_or_more,Morning,Mumbai,Economy,17.08,8,11429
Vistara,UK-850,Bangalore,Evening,one,Morning,Chennai,Business,15.92,34,44280
GO_FIRST,G8-102,Kolkata,Afternoon,one,Early_Morning,Mumbai,Economy,13.92,28,5888
Vistara,UK-890,Hyderabad,Evening,one,Night,Chennai,Business,29.08,25,51707
Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Business,19.25,16,41281
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.92,30,5441
Air_India,AI-503,Bangalore,Evening,one,Evening,Mumbai,Economy,26.67,19,6578
Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Economy,20.17,35,5949
AirAsia,I5-548,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.58,37,3090
Air_India,AI-895,Delhi,Morning,one,Evening,Kolkata,Economy,7.5,19,5820
GO_FIRST,G8-227,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,9.58,32,5888
Vistara,UK-708,Kolkata,Night,one,Morning,Bangalore,Business,14.42,34,71058
Vistara,UK-810,Bangalore,Early_Morning,one,Afternoon,Mumbai,Business,7.0,10,81788
Vistara,UK-774,Kolkata,Night,one,Early_Morning,Hyderabad,Business,11.25,37,49207
Indigo,6E-7223,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,4.58,31,1694
Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,Economy,2.25,44,2276
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Business,15.58,39,55983
Vistara,UK-809,Delhi,Evening,two_or_more,Morning,Chennai,Economy,16.0,3,20647
Vistara,UK-653,Mumbai,Early_Morning,two_or_more,Night,Bangalore,Economy,17.33,27,10456
Vistara,UK-940,Mumbai,Evening,one,Morning,Kolkata,Business,12.83,17,74365
Vistara,UK-818,Bangalore,Evening,one,Afternoon,Mumbai,Business,16.92,44,67004
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13.0,30,4173
GO_FIRST,G8-363,Mumbai,Night,one,Morning,Bangalore,Economy,11.33,18,5102
Vistara,UK-826,Chennai,Afternoon,one,Night,Bangalore,Economy,10.33,37,4755
AirAsia,I5-1529,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.83,10,7894
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Business,16.33,46,56702
Vistara,UK-970,Mumbai,Morning,zero,Morning,Delhi,Business,2.25,21,36700
Air_India,AI-665,Delhi,Early_Morning,one,Morning,Chennai,Economy,26.92,43,3988
Vistara,UK-951,Delhi,Afternoon,one,Evening,Chennai,Economy,5.58,24,5413
Vistara,UK-851,Mumbai,Early_Morning,zero,Morning,Bangalore,Economy,1.83,37,2074
GO_FIRST,G8-364,Mumbai,Evening,one,Morning,Bangalore,Economy,14.75,13,5102
Air_India,AI-738,Bangalore,Morning,one,Evening,Mumbai,Business,5.58,22,39623
Air_India,AI-672,Chennai,Afternoon,one,Night,Delhi,Economy,6.33,42,3916
Indigo,6E-6257,Bangalore,Early_Morning,one,Morning,Delhi,Economy,5.75,29,3788
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,47,4496
SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,19,2621
Vistara,UK-836,Chennai,Morning,one,Evening,Hyderabad,Business,9.17,33,51457
Indigo,6E-563,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,5.08,48,3401
Indigo,6E-5367,Chennai,Evening,one,Late_Night,Kolkata,Economy,8.25,22,7641
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Hyderabad,Business,12.0,15,59537
Air_India,AI-867,Mumbai,Night,one,Afternoon,Kolkata,Economy,17.0,28,5502
AirAsia,I5-548,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,7.58,30,3090
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Chennai,Business,18.83,17,60396
Air_India,AI-774,Mumbai,Night,one,Night,Delhi,Economy,24.0,24,5798
GO_FIRST,G8-717,Delhi,Evening,one,Night,Bangalore,Economy,7.0,43,4508
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Mumbai,Business,11.83,25,54684
Vistara,UK-870,Hyderabad,Night,one,Night,Kolkata,Business,26.17,34,51819
Vistara,UK-985,Delhi,Evening,one,Early_Morning,Bangalore,Business,12.0,39,62617
Vistara,UK-834,Chennai,Evening,one,Morning,Hyderabad,Economy,16.0,46,3810
Air_India,AI-560,Delhi,Morning,one,Morning,Mumbai,Economy,25.5,20,3831
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Business,13.25,45,60978
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,45,2700
Vistara,UK-943,Delhi,Early_Morning,one,Evening,Kolkata,Business,9.33,27,67769
Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Economy,8.25,24,5414
Vistara,UK-960,Mumbai,Morning,one,Evening,Kolkata,Business,7.67,47,62045
GO_FIRST,G8-102,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.83,32,6135
Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,Economy,22.25,49,4792
Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,38,59033
AirAsia,I5-2991,Kolkata,Night,one,Early_Morning,Mumbai,Economy,9.67,32,3379
GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,13,5954
Air_India,AI-676,Kolkata,Morning,one,Night,Chennai,Economy,13.92,27,7763
Vistara,UK-873,Mumbai,Early_Morning,two_or_more,Night,Chennai,Economy,16.42,10,16353
Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,Business,15.92,2,65309
SpiceJet,SG-4010,Chennai,Morning,one,Evening,Hyderabad,Economy,10.17,5,4202
Air_India,AI-570,Mumbai,Early_Morning,zero,Early_Morning,Chennai,Business,2.0,38,23484
Vistara,UK-706,Kolkata,Morning,one,Evening,Bangalore,Economy,6.75,8,13014
Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Economy,7.42,3,20349
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Economy,16.5,40,6461
Vistara,UK-657,Bangalore,Morning,one,Evening,Kolkata,Business,8.08,7,82113
GO_FIRST,G8-285,Bangalore,Afternoon,one,Night,Hyderabad,Economy,7.58,31,4752
GO_FIRST,G8-146,Bangalore,Evening,one,Night,Delhi,Economy,4.83,22,10732
Air_India,AI-610,Bangalore,Evening,one,Morning,Kolkata,Economy,13.67,25,5007
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Economy,15.08,36,6172
Air_India,AI-516,Bangalore,Early_Morning,one,Morning,Delhi,Business,25.33,49,35554
Indigo,6E-2061,Delhi,Night,zero,Late_Night,Chennai,Economy,2.83,26,2343
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Economy,9.42,8,14794
Indigo,6E-895,Kolkata,Evening,one,Late_Night,Delhi,Economy,6.58,44,4593
Vistara,UK-820,Bangalore,Evening,one,Evening,Kolkata,Economy,24.33,46,8112
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,25.67,41,5320
Air_India,AI-807,Delhi,Evening,one,Evening,Hyderabad,Economy,25.67,8,11310
Air_India,AI-423,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.0,4,21285
Air_India,AI-9894,Chennai,Morning,one,Morning,Mumbai,Economy,24.58,5,11409
Vistara,UK-810,Bangalore,Early_Morning,one,Morning,Chennai,Economy,26.92,47,6161
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,18.5,34,4593
GO_FIRST,G8-7537,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.92,34,6319
Vistara,UK-945,Delhi,Morning,one,Early_Morning,Hyderabad,Business,20.17,24,46097
Air_India,AI-543,Hyderabad,Morning,one,Late_Night,Bangalore,Economy,12.83,21,6314
GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Delhi,Economy,8.0,31,7900
Air_India,AI-619,Mumbai,Night,one,Afternoon,Delhi,Business,17.58,41,41101
Vistara,UK-944,Mumbai,Afternoon,one,Night,Hyderabad,Business,8.25,17,66077
Air_India,AI-505,Bangalore,Morning,one,Morning,Hyderabad,Business,22.58,46,56476
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13.0,7,7584
AirAsia,I5-829,Delhi,Night,zero,Night,Kolkata,Economy,2.17,26,3999
Vistara,UK-941,Delhi,Evening,one,Early_Morning,Hyderabad,Business,15.08,45,55169
Air_India,AI-673,Mumbai,Early_Morning,one,Night,Hyderabad,Business,13.33,8,50868
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,11.33,15,15565
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,12.08,43,4971
Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,Business,18.08,19,48079
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Hyderabad,Business,15.42,37,68317
Air_India,AI-430,Chennai,Morning,one,Evening,Mumbai,Economy,8.08,36,4357
Vistara,UK-826,Chennai,Afternoon,two_or_more,Afternoon,Hyderabad,Economy,23.75,43,6032
Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,31,3631
Vistara,UK-836,Chennai,Morning,one,Morning,Kolkata,Business,22.83,28,55377
Vistara,UK-772,Kolkata,Morning,one,Evening,Bangalore,Economy,7.33,28,6195
Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Business,6.33,32,53512
AirAsia,I5-1229,Chennai,Evening,one,Late_Night,Kolkata,Economy,9.5,40,2361
Air_India,AI-469,Delhi,Early_Morning,one,Evening,Hyderabad,Economy,11.67,8,9170
GO_FIRST,G8-327,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,6.67,40,4325
SpiceJet,SG-1071,Delhi,Evening,zero,Night,Chennai,Economy,2.83,13,7425
Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Economy,23.0,33,4099
Vistara,UK-988,Mumbai,Night,zero,Night,Delhi,Economy,2.08,21,2339
Vistara,UK-706,Kolkata,Morning,one,Night,Bangalore,Business,10.17,48,60978
Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Business,21.67,37,62045
GO_FIRST,G8-302,Chennai,Early_Morning,one,Evening,Bangalore,Economy,11.17,27,4612
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Chennai,Business,12.75,31,64173
GO_FIRST,G8-285,Bangalore,Afternoon,one,Evening,Mumbai,Economy,3.92,16,5177
Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Evening,Bangalore,Economy,9.83,33,8111
Air_India,AI-539,Chennai,Evening,one,Evening,Mumbai,Economy,27.0,26,4357
GO_FIRST,G8-792,Kolkata,Evening,one,Late_Night,Delhi,Economy,8.08,12,6488
Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,Business,13.17,26,60555
Vistara,UK-655,Mumbai,Morning,two_or_more,Night,Chennai,Economy,11.25,31,6880
SpiceJet,SG-4010,Chennai,Morning,one,Early_Morning,Mumbai,Economy,22.92,8,5881
Indigo,6E-496,Kolkata,Early_Morning,one,Evening,Chennai,Economy,10.83,28,4297
Air_India,AI-503,Bangalore,Evening,one,Morning,Mumbai,Economy,15.25,17,6578
Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,18,6296
SpiceJet,SG-5013,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.67,18,4756
Vistara,UK-821,Mumbai,Early_Morning,zero,Morning,Chennai,Business,2.08,21,23898
Vistara,UK-975,Delhi,Early_Morning,one,Night,Hyderabad,Economy,15.17,20,5549
Air_India,AI-808,Bangalore,Night,one,Evening,Hyderabad,Economy,22.33,34,6620
Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,6,5955
Air_India,AI-503,Bangalore,Evening,one,Evening,Hyderabad,Economy,25.5,15,11479
Air_India,AI-541,Hyderabad,Evening,one,Morning,Chennai,Business,16.67,32,51595
Indigo,6E-895,Kolkata,Evening,one,Late_Night,Delhi,Economy,6.58,23,4663
Vistara,UK-944,Mumbai,Afternoon,one,Night,Hyderabad,Business,8.25,27,58125
Vistara,UK-852,Bangalore,Morning,one,Evening,Kolkata,Business,10.42,18,51817
Vistara,UK-708,Kolkata,Night,one,Night,Hyderabad,Business,26.5,31,52175
Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Business,7.92,14,36577
Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Economy,10.25,20,4796
Indigo,6E-905,Hyderabad,Afternoon,one,Evening,Mumbai,Economy,7.17,4,12333
Indigo,6E-5308,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.75,20,4284
Indigo,6E-409,Bangalore,Afternoon,one,Evening,Kolkata,Economy,4.5,31,4477
Air_India,AI-672,Chennai,Afternoon,zero,Evening,Mumbai,Economy,2.17,38,2828
Indigo,6E-6535,Bangalore,Morning,one,Evening,Delhi,Economy,5.92,25,5563
Vistara,UK-941,Delhi,Evening,one,Evening,Kolkata,Business,27.17,15,61049
GO_FIRST,G8-7535,Delhi,Evening,one,Early_Morning,Kolkata,Economy,14.5,24,5954
Vistara,UK-996,Mumbai,Evening,one,Morning,Bangalore,Economy,14.17,6,11843
AirAsia,I5-972,Bangalore,Evening,two_or_more,Late_Night,Delhi,Economy,9.33,38,7484
Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,32,2410
Vistara,UK-874,Hyderabad,Morning,one,Evening,Bangalore,Business,10.75,48,38099
Vistara,UK-720,Kolkata,Early_Morning,one,Afternoon,Mumbai,Business,6.83,41,56991
Vistara,UK-613,Mumbai,Afternoon,one,Evening,Delhi,Business,4.5,49,37405
Air_India,AI-895,Delhi,Morning,one,Evening,Kolkata,Economy,7.5,40,5820
Air_India,AI-504,Delhi,Night,one,Morning,Mumbai,Business,11.33,41,53164
Air_India,AI-503,Bangalore,Evening,one,Afternoon,Kolkata,Economy,20.67,28,7109
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Chennai,Economy,8.25,28,4297
Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Economy,15.25,33,7021
GO_FIRST,G8-351,Mumbai,Morning,one,Afternoon,Delhi,Economy,7.0,11,5942
Air_India,AI-867,Mumbai,Night,one,Afternoon,Chennai,Economy,15.17,26,4732
GO_FIRST,G8-504,Hyderabad,Morning,one,Night,Mumbai,Economy,12.92,19,4452
Vistara,UK-830,Hyderabad,Morning,one,Evening,Mumbai,Economy,6.17,43,4416
GO_FIRST,G8-275,Delhi,Evening,one,Early_Morning,Kolkata,Economy,11.67,36,7072
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,9.42,44,5606
SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,1,11624
Vistara,UK-825,Mumbai,Morning,one,Night,Delhi,Economy,14.17,18,4930
GO_FIRST,G8-713,Delhi,Evening,one,Morning,Kolkata,Economy,12.75,36,5418
GO_FIRST,G8-118,Bangalore,Night,zero,Late_Night,Delhi,Economy,2.92,39,4500
Vistara,UK-708,Kolkata,Night,one,Night,Chennai,Economy,23.83,11,11675
Vistara,UK-653,Mumbai,Early_Morning,one,Night,Bangalore,Economy,14.42,48,8867
Air_India,AI-809,Mumbai,Morning,one,Evening,Bangalore,Business,6.25,38,54608
Indigo,6E-5367,Chennai,Evening,zero,Night,Mumbai,Economy,2.0,35,3000
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,16,4272
SpiceJet,SG-4009,Bangalore,Early_Morning,one,Morning,Delhi,Economy,25.92,34,3754
GO_FIRST,G8-116,Bangalore,Early_Morning,one,Night,Mumbai,Economy,15.58,46,6389
Air_India,AI-9517,Bangalore,Evening,one,Night,Mumbai,Economy,26.42,19,6191
Air_India,AI-685,Mumbai,Early_Morning,one,Evening,Delhi,Economy,11.67,44,5513
Indigo,6E-6211,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,9.67,16,5293
Air_India,AI-766,Chennai,Morning,one,Afternoon,Mumbai,Economy,25.08,30,7579
Vistara,UK-801,Delhi,Morning,two_or_more,Night,Chennai,Economy,14.0,34,8719
Vistara,UK-776,Kolkata,Evening,one,Night,Chennai,Economy,5.5,48,7021
Indigo,6E-6593,Hyderabad,Evening,one,Late_Night,Kolkata,Economy,7.83,12,5293
AirAsia,I5-1529,Delhi,Morning,one,Afternoon,Hyderabad,Economy,6.0,15,2050
GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,40,2410
Indigo,6E-6591,Hyderabad,Afternoon,one,Evening,Chennai,Economy,5.08,42,1543
Vistara,UK-819,Delhi,Afternoon,one,Morning,Hyderabad,Economy,18.83,40,5761
Indigo,6E-822,Kolkata,Morning,zero,Afternoon,Bangalore,Economy,2.75,22,4452
Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Economy,24.92,18,11803
Vistara,UK-870,Hyderabad,Night,one,Afternoon,Mumbai,Business,18.42,27,58315
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Bangalore,Business,16.5,30,56702
Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Economy,21.67,11,10058
AirAsia,I5-1530,Bangalore,Afternoon,zero,Afternoon,Chennai,Economy,1.0,28,1822
Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,33,2738
Air_India,AI-764,Delhi,Evening,two_or_more,Morning,Chennai,Business,18.08,5,67421
Indigo,6E-6216,Hyderabad,Night,zero,Night,Chennai,Economy,1.25,1,12118
AirAsia,I5-541,Kolkata,Early_Morning,one,Morning,Bangalore,Economy,5.83,19,3862
Vistara,UK-824,Chennai,Night,one,Morning,Delhi,Economy,12.08,38,8629
Indigo,6E-6242,Hyderabad,Early_Morning,one,Afternoon,Kolkata,Economy,7.92,8,19101
Vistara,UK-928,Mumbai,Early_Morning,one,Night,Bangalore,Economy,16.17,26,6450
AirAsia,I5-829,Delhi,Night,zero,Night,Kolkata,Economy,2.17,48,3999
Air_India,AI-9720,Kolkata,Early_Morning,one,Night,Delhi,Economy,16.17,31,4347
Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Business,8.83,28,35532
Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Economy,19.17,29,7683
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Hyderabad,Business,10.0,29,81585
Vistara,UK-776,Kolkata,Evening,one,Morning,Delhi,Economy,14.5,14,13524
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Kolkata,Business,11.58,15,57565
Vistara,UK-830,Hyderabad,Morning,two_or_more,Evening,Bangalore,Economy,6.67,24,7301
