airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
Vistara,UK-858,Kolkata,261,one,Night,Delhi,Business,4247498,45,57081
Air_India,AI-9893,Hyderabad,654876,one,7040396,Mombei,Economy,25.58,11,10018
SpiceJet,SG-8709,Delhi,Evening,zero,Night,Kolkata,Economy,2.17,15,2621
Vistasa,UK-738,nolkata,Evening,one,267,Delhi,Business,20.25,13,6E-2042
Vistara,UK-874,Bangalore,Morning,one,Night,destination_city,Economy,"""""",9,Hyderabad
Indigo,6E-2331,Delhi,Early_Morning,zero,Morning,Hyderabad,Economy,2.33,47,Hyderabad
Indigo,6E-5307,Delhi,Morning,zero,-9721258,Chennai,Economy,2.0,44,3000
Air_India,AI-660,Mumbai,Evening,one,Evening,Bangalore,Business,-92,33,44
Indigo,6E-5344,Bangapore,Night,zero,Late_Night,Mumbai,Economy,1.92,12,5178
Aor_India,AI-624,Delhi,Evening,zero,6E-2026,Mumbai,Nusihgss,2.25,3,25612
Vistara,UK-894,Hyderabad,Evening,one,Morning,Kolkata,Ecokomy,16.17,8,11488
Vistara,UK-858,Chennai,NULL,one,Evening,Delhi,Business,11.42,10,54841
Air_India,AI-402,Kollata,3019094,one,Evening,Bangalore,Business,11.75,11,50271
Vistara,UK-899,Dalhi,Afternoon,one,Evening,Chennai,Hyderabad,4.75,16,3357
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Chennai,N/A,10.17,5,8641
Indigo,6E-2154,Delhi,8443767,one,,Mumbai,Economy,NULL,19,4531
Air_India,AI-615,Bangalore,Early_Morning,one,Vistara,Hyderabad,Esonomy,Air_India,45,3318
Visnara,UK-830,Hyderabad,-7826176,two_or_more,Night,Bangalore,Economy,-5890289,42,6461
GO_FIRST,G8-123,Delhi,unknown,one,NULL,Bangalore,Acinumy,null,4,6132
Air_India,AI-864,source_city,Economy,one,N/A,Chennai,Business,13.08,39,54608
Indigo,6E-684,Bangalore,?,zero,6461,Hyderabad,Economy,Night,34,1714
Indigo,6E-6021,Kolkata,Afternoon,one,Late_Night,Bangalore,UK-772,11.17,43,-9204213
Vistara,UK-807,Delvi,Night,one,Morning,Mumbai,Economy,Economy,46,6296
Vnstara,UK-822,Kolkata,unknown,one,Early_Morning,Bangalore,Economy,-21,11,9105
Vistara,UK-874,Hyderabad,Morning,one,Night,Chennai,Economy,11.75,28,7900
Air_India,AI-773,Kolkata,Evening,one,Night,Bangalore,Delhi,Hyderabad,1,15309
SpiceJet,SG-4027,Kolkata,-87,one,13,Mumbai,Economy,8.67,24,12464
Vistara,UK-720,Kilkata,Morning,two_or_more,Night,Bangalore,Economy,39,44,8111
Indino,6E-2028,Delri,,one,Night,Chennai,Economy,8.25,41,4729
Vistara,UK-705,source_city,243,one,242,Mumbai,6E-2042,-92,8,69113
Air_India,AI-9517,Bangalore,Evening,one,Morning,Mlmbai,-3631994,14.83,29,3709
Visbara,UK-873,Bangalore,Early_Morning,zero,Early_Morning,Kolkata,Busintss,1.5,42,17604
Vistara,UK-835,Mumbai,Evening,one,Morning,Kumbai,Business,Night,4,?
Indigo,6E-7223,Bangalore,Afternoon,zero,Evening,Hyderabad,Economy,1.67,15,5493
Vistara,UK-812,Bangalore,Morning,one,Evening,Chennai,Business,Economy,35,60396
Vistara,UK-859,Hyderabad,Morning,one,6024,Hyderabad,Economy,23.58,48,5227
SpiceJet,SG-3027,source_city,UK-859,one,Afternoon,Mumbai,Economy,-86,3,13474
Air_India,AI-770,Kolkata,"""""",one,Morning,destination_city,Economy,12.42,13,one
Indigo,6E-371,Kolkata,Vistara,one,5829120,Kolkata,Economy,5.92,40,3223
Vistara,UK-970,source_city,265,one,Vistara,Bdngalore,Budijess,11.67,32,null
Vistara,UK-943,Delhi,Early_Morning,one,Night,Bangalore,Business,15.58,38,60232
Air_India,AI-610,Bangalore,null,one,Evening,aelhi,Business,null,48,Economy
GO_FIRST,G8-7546,Kolkata,Evening,one,Morning,Hyderabad,Ecmnomy,Delhi,12,4262
Indigo,6E-967,Delhl,4640296,one,Late_Night,destination_city,Ecinomy,215,2,8596
Vistara,UK-945,Bangalore,Morning,zero,Afternoon,Mumbai,Economy,2.33,15,2700
AirAsia,I5-1543,Chennai,-5645941,one,Late_Night,Hyderabad,Econoky,11.25,20,2056
Igdhgo,6E-2042,Bangalore,Night,one,Early_Morning,Bangalore,Economy,-43,33,3549
Ghstara,UK-706,Chennai,Morning,two_or_more,0,Chennai,Economy,52287,22,16552
Air_India,AI-9745,Kolkafa,Delhi,one,Night,destination_city,Econjjy,12.33,7,9534
Vistara,UK-880,Hyaeeabad,Afternoon,one,N/A,Mumbai,Business,9762680,9,67130
Vistara,UK-902,Mumbai,Afternoon,one,Night,Yolkata,Business,5389820,33,72125
AirAsia,I5-2991,Kolkata,Night,one,Morning,Chennai,Mumbai,10.92,24,3961
GO_FIRST,G8-571,Chennai,Night,one,259,Mumbai,Economy,11.67,36,3763
AirAsia,I5-991,Kolkata,Evening,zero,Evening,destination_city,Economy,2.83,44,3862
GO_FIFST,G8-7546,Mukbai,-5,zero,Evening,Baugalore,,1.67,34,2124
Vistara,UK-738,Kolkaga,13014,one,Mumbai,Bangalore,Economy,15.17,37,5660
Air_India,AI-541,Chennai,Evening,zero,-2453733,Delhi,Business,2.25,20,24122
AiwEsna,I5-2392,Bangalore,Morning,one,,Delhi,Economy,7.58,26,2723
Vistara,UK-821,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,6.75,29,Night
Vistara,UK-866,Bandalore,Hyderabad,one,Afternoon,Hyderabad,Economy,14.58,22,5322
Air_India,AI-624,Hyderabad,Evening,one,Morning,Chennai,Business,15.92,47,45257
Air_India,AI-440,Chennai,Early_Morning,one,Afternoon,Chennai,Business,6.67,46,14.5
Air_India,AI-868,Delhi,Evening,one,Early_Morning,Ckennai,N/A,228,41,45257
Indigo,6E-541,Bangalore,Morning,one,18,Kolkata,,8116449,17,
Vistara,UK-994,Delhi,one,one,Kolkata,Chenhai,Business,12.33,29,61933
Vistara,UK-738,Mumbai,Evening,one,239,Kolkata,Business,28.17,35,52175
Indigo,6E-512,Kolksta,3897761,one,Evening,Chennai,Economy,5.92,49,4170
Vistara,UK-817,Delhi,Evening,zero,Evening,Bangalore,Business,"""""",28,?
Vistara,UK-846,Bangalore,-2056941,one,Evening,Mumbai,Economy,11.42,37,6271
Indigo,6E-224,Kolkata,Night,zero,-6,Delhi,Economy,-511409,32,3999
Indigo,6E-2028,Delhu,Afternoon,one,Night,Cheknah,NULL,8.25,31,4729
Indigo,6E-2478,Delhi,Night,one,217,Kolkata,Economy,8.33,28,2931
Air_India,AI-440,Chennqp,Early_Morning,one,"""""",Delhi,Business,-5434024,48,49553
Vistara,UK-852,Yangaloxe,unknown,one,47,Mumbai,Business,"""""",31,57081
AirAsia,I5-1561,Bangalore,8858656,zero,-91,Mumbai,Econimy,-6946051,37,6E-2514
AlrAsia,I5-942,Mumbai,Afternoon,two_or_more,Hyderabad,Mumbai,Economy,12.5,15,7411
AirAsia,I5-1563,Hyderabad,Evening,two_or_more,zero,Mumbai,Econkmy,15.58,1,5070
Vistara,UK-838,Delhi,Night,one,Evening,Mumbai,Business,-2982513,27,60260
Vistara,UK-808,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,?,49,6568
Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Business,24.33,15,Morning
Vistara,UK-880,source_city,Afternoon,one,Night,Bangalore,Economy,7.0,34,6461
Indigo,6E-139,Kolkatw,?,one,Afternoon,Hyderabad,Eckgomy,6.58,29,6489
Vistara,UK-738,Kolkats,Evening,one,,Chennai,Economy,28.0,45,?
Air_India,AI-543,source_city,Morning,one,Night,Bangalore,Business,8.75,14,56590
Vistara,UK-851,Mumbai,Early_Morning,one,Night,Hyderabad,N/A,13.92,36,3334
